sample,time,wbo2,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,Misfire1,Misfire2,Misfire3,Misfire4
10714,6776.920,14.2972,14.2008,32,5.46875,-7.03125,2828.25,34.1754,25.5,44.6,30.3,2.2,12.9412,18.0392,96.9895,14.3647,7.83,-5.67812,1,8,0,0,20,71.7647,0,0,4.096,0,0,0,0
10715,6776.960,14.1714,14.2142,32,5.46875,-7.03125,2841,34.1754,25.5,44.6,29.63,2.2,12.9412,18.0392,96.9669,14.3647,7.83,-5.66902,1,8,0,0,20,71.7647,0,0,4.096,0,0,0,0
10716,6777.000,13.8775,14.0746,32,5.46875,-7.03125,2842.5,34.1754,26,44.6,29.86,2.22,12.9412,18.0392,96.9411,14.3647,7.83,-5.64468,1,8,0,0,20,71.7647,0,0,4.096,0,0,0,0
10717,6777.040,14.0457,14.0746,32,4.6875,-7.03125,2852,34.1754,26,44.6,30.41,2.2,12.9412,18.0392,96.9459,14.3647,7.83,-5.64468,1,8,0,0,20,71.7647,0,0,4.096,0,0,0,0
10718,6777.080,14.0457,14.0878,32,4.6875,-7.03125,2849,34.1754,26,44.6,30.07,2.22,12.9412,18.0392,96.95,14.3647,7.83,-5.66159,1,8,0,0,20,71.7647,0,0,4.096,0,0,0,0
10719,6777.120,14.0032,14.1142,32,4.6875,-7.03125,2858.25,34.1754,26,44.6,30.3,2.2,12.9412,18.0392,96.9332,14.3647,7.83,-5.63786,1,8,0,0,20,71.7647,0,0,4.096,0,0,0,0
10720,6777.160,13.9181,14.1142,32,5.46875,-7.03125,2868.25,34.1754,26,44.6,30.73,2.22,12.9412,18.0392,96.9154,14.3647,7.83,-5.63786,1,8,0,0,20,71.7647,0,0,4.096,0,0,0,0
10721,6777.200,13.9606,14.1275,32,5.46875,-7.03125,2862.25,34.1754,26,44.6,30.19,2.2,12.549,18.0392,92.1928,14.3647,7.83,-5.79764,1,8,0,0,20,71.7647,0,0,4.096,0,0,0,0
10722,6777.240,13.7498,14.1275,32,5.46875,-7.03125,2869,34.1754,26,44.6,30.63,2.2,12.549,18.0392,92.1956,14.3647,7.83,-5.79764,1,8,0,0,20,71.7647,0,0,4.096,0,0,0,0
10723,6777.280,14.0032,14.1874,32,5.46875,-7.03125,2860,34.1754,26,44.6,29.95,2.22,12.549,18.0392,92.1802,14.3647,7.83,-5.80241,1,8,0,0,21,71.7647,0,0,4.096,0,0,0,0
10724,6777.320,14.1289,14.2075,32,5.46875,-7.03125,2861.25,34.7968,26,44.6,29.53,2.2,12.549,17.6471,92.1767,14.3647,7.83,-5.78388,1,8,0,0,20,71.7647,0,0,4.096,0,0,0,0
10725,6777.360,13.8775,14.2075,32,5.46875,-7.03125,2860.75,34.7968,26,44.6,29.74,2.2,12.1569,17.6471,87.4299,14.3647,7.685,-5.78388,1,8,0,0,20,71.7647,0,0,3.84,0,0,0,0
10726,6777.400,14.0457,14.2276,32,4.6875,-7.03125,2861,34.7968,26.5,44.6,28.86,2.2,12.549,17.6471,92.1498,14.3647,7.685,-5.98306,1,8,0,0,20,71.7647,0,0,3.84,0,0,0,0
10727,6777.440,13.5816,14.2411,32,4.6875,-7.03125,2867,34.7968,26.5,44.6,29.65,2.18,12.549,17.6471,92.143,14.3647,7.685,-5.80795,1,8,0,0,20,71.7647,0,0,3.84,0,0,0,0
10728,6777.480,13.6667,14.2411,32,4.6875,-7.03125,2873.5,34.7968,26.5,44.6,29.53,2.2,12.1569,17.6471,87.369,14.3647,7.685,-5.80795,1,8,0,0,21,71.7647,0,0,3.84,0,0,0,0
10729,6777.520,13.8775,14.2681,32,4.6875,-7.03125,2889.75,34.7968,26.5,44.6,29.43,2.2,12.1569,17.6471,87.3592,14.3647,7.685,-5.98305,1,8,0,0,21,71.7647,0,0,3.84,0,0,0,0
10730,6777.560,14.0032,14.2681,32,4.6875,-7.03125,2886.75,34.7968,26.5,44.6,29.21,2.16,12.1569,17.6471,87.3654,14.3647,7.54,-5.98305,1,8,0,0,21,71.7647,0,0,3.84,0,0,0,0
10731,6777.600,13.9606,14.2748,32,4.6875,-7.03125,2886.5,34.7968,27,44.6,28.63,2.16,12.1569,17.6471,87.365,14.3647,7.54,-5.98375,1,8,0,0,21,71.7647,0,0,3.84,0,0,0,0
10732,6777.640,13.9181,14.2748,32,5.46875,-7.03125,2897.25,34.7968,27,44.6,28.29,2.16,12.1569,17.6471,87.3812,14.3647,7.54,-5.96888,1,8,0,0,20,71.3726,0,0,3.84,0,0,0,0
10733,6777.680,13.7498,14.2748,32,4.6875,-7.03125,2899.25,34.7968,27.5,44.6,28.28,2.16,12.1569,17.6471,87.3697,14.3647,7.54,-5.96888,1,8,0,0,21,71.3726,0,0,3.84,0,0,0,0
10734,6777.720,13.2025,14.2748,32,4.6875,-7.03125,2896.5,34.7968,27.5,44.6,29.1,2.18,12.1569,17.6471,87.3753,14.3647,7.54,-5.96972,1,8,0,0,21,71.3726,0,0,3.84,0,0,0,0
10735,6777.760,13.3708,14.2748,32,4.6875,-7.03125,2885.5,34.7968,27.5,44.6,29.1,2.18,12.1569,17.2549,82.6094,14.3647,7.54,-6.14358,1,8,0,0,20,71.3726,0,0,3.84,0,0,0,0
10736,6777.800,13.6667,14.2748,32,5.46875,-7.03125,2895.25,34.7968,27.5,42.8,28.25,2.16,12.1569,17.2549,82.5831,14.3647,7.395,-6.14358,1,8,0,0,20,71.3726,0,0,3.84,0,0,0,0
10737,6777.840,13.6241,14.2748,32,5.46875,-7.03125,2893.5,34.7968,27.5,42.8,27.41,2.14,12.1569,17.2549,82.5868,14.3647,7.395,-6.1219,1,8,0,0,20,71.3726,0,0,3.84,0,0,0,0
10738,6777.880,13.7498,14.2748,32,5.46875,-7.03125,2889.25,34.7968,28,42.8,26.97,2.14,12.1569,17.2549,82.5968,14.3647,7.395,-6.1219,1,8,0,0,20,71.3726,0,0,3.584,0,0,0,0
10739,6777.920,13.7073,14.3702,32,5.46875,-7.03125,2896.5,34.7968,28,42.8,26.95,2.14,12.1569,16.8627,82.548,14.3647,7.25,-6.09681,1,8,0,0,20,71.3726,0,0,3.584,0,0,0,0
10740,6777.960,13.6241,14.2748,32,5.46875,-7.03125,2904.25,34.7968,28.5,42.8,26.53,2.14,12.1569,17.2549,82.5233,14.3647,7.25,-6.06992,1,8,0,0,20,71.3726,0,0,3.584,0,0,0,0
10741,6778.000,13.6667,14.2748,32,5.46875,-7.03125,2898.5,34.7968,28.5,42.8,27.27,2.16,12.1569,17.2549,82.5266,14.3647,7.25,-6.06992,1,8,0,0,21,71.3726,0,0,3.584,0,0,0,0
10742,6778.040,13.3282,14.2748,32,6.25,-7.03125,2897.75,34.7968,28.5,42.8,26.82,2.14,12.1569,17.2549,82.5341,14.3647,7.25,-6.08264,1,8,0,0,20,71.3726,0,0,3.584,0,0,0,0
10743,6778.080,13.7073,14.2748,32,6.25,-7.03125,2919,34.7968,28.5,42.8,27.27,2.14,12.1569,17.2549,82.5144,14.3647,7.25,-6.0646,1,8,0,0,20,71.3726,0,0,3.584,0,0,0,0
10744,6778.120,13.6667,14.2748,32,6.25,-7.03125,2926.25,35.4182,28.5,42.8,27.27,2.16,12.1569,17.2549,82.4945,14.3647,7.25,-6.0646,1,8,0,0,20,71.3726,0,0,3.584,0,0,0,0
10745,6778.160,13.9181,14.2748,32,7.03125,-7.03125,2928,35.4182,28.5,42.8,28.12,2.16,12.1569,17.2549,82.4891,14.3647,7.25,-6.0392,1,8,0,0,20,71.3726,0,0,3.84,0,0,0,0
10746,6778.200,13.9606,14.2748,32,7.03125,-7.03125,2920.25,35.4182,28.5,42.8,28.56,2.16,12.1569,17.2549,82.5079,14.3647,7.25,-6.0392,1,8,0,0,20,71.3726,0,0,3.84,0,0,0,0
10747,6778.240,13.8349,14.2748,32,7.03125,-7.03125,2927.75,35.4182,28,42.8,28.14,2.16,12.1569,17.2549,82.4876,14.3647,7.25,-6.10793,1,8,0,0,20,71.3726,0,0,3.84,0,0,0,0
10748,6778.280,13.7498,14.2748,32,7.03125,-7.03125,2938.25,35.4182,28,42.8,28,2.16,12.1569,17.2549,82.5021,14.3647,7.25,-6.0581,1,8,0,0,20,71.3726,0,0,3.84,0,0,0,0
10749,6778.320,13.4559,14.2748,32,7.03125,-7.03125,2931.25,35.4182,28,42.8,28,2.16,12.1569,17.2549,82.5037,14.3647,7.25,-6.0581,1,8,0,0,20,71.3726,0,0,3.84,0,0,0,0
10750,6778.360,13.5816,14.2748,32,6.25,-7.03125,2930.75,35.4182,28,42.8,28.26,2.16,12.1569,17.2549,82.5156,14.3647,7.25,-6.07906,1,8,0,0,20,71.3726,0,0,3.84,0,0,0,0
10751,6778.400,13.2451,14.2748,32,6.25,-7.03125,2938.25,35.4182,28,42.8,27.71,2.16,12.1569,17.2549,82.495,14.3647,7.25,-6.05445,1,8,0,0,20,71.3726,0,0,3.84,0,0,0,0
10752,6778.440,13.3708,14.2748,32,5.46875,-7.03125,2943.75,35.4182,28,42.8,27.86,2.16,12.1569,17.6471,87.247,14.3647,7.25,-6.05445,1,8,0,0,20,71.3726,0,0,3.84,0,0,0,0
10753,6778.480,13.3708,14.2748,32,5.46875,-7.03125,2925.5,35.4182,28,42.8,29,2.18,12.1569,18.0392,82.4876,14.3647,7.25,-5.82573,1,8,0,0,20,71.3726,0,0,3.84,0,0,0,0
10754,6778.520,13.4133,14.2748,32,5.46875,-7.03125,2933.5,35.4182,28,42.8,29.66,2.2,12.1569,17.6471,82.4654,14.3647,7.395,-5.82573,1,8,0,0,21,71.3726,0,0,3.84,0,0,0,0
10755,6778.560,13.5816,14.2276,32,6.25,-7.03125,2936.25,35.4182,27.5,42.8,28.77,2.18,12.1569,17.2549,82.4578,14.3647,7.395,-5.99734,1,8,0,0,21,71.3726,0,0,3.84,0,0,0,0
10756,6778.600,13.7073,14.2343,32,6.25,-7.03125,2932.75,35.4182,27.5,42.8,28.29,2.16,12.1569,17.2549,82.4653,14.3647,7.395,-6.18702,1,8,0,0,21,71.3726,0,0,3.84,0,0,0,0
10757,6778.640,13.7924,14.2343,32,6.25,-7.03125,2932.75,35.4182,28,42.8,26.51,2.14,11.7647,16.4706,72.9289,14.3647,7.25,-6.18702,1,8,0,0,21,71.3726,0,0,3.84,0,0,0,0
10758,6778.680,13.7073,14.2748,31,6.25,-7.03125,2932.5,35.4182,28.5,42.8,25.94,2.12,11.7647,16.0784,72.9283,14.3647,7.105,-6.41804,1,8,0,0,20,71.3726,0,0,3.584,0,0,0,0
10759,6778.720,13.4559,14.453,31,4.6875,-7.03125,2939.75,35.4182,29,42.8,25.25,2.12,11.7647,16.4706,77.6743,14.3647,6.96,-6.20657,1,8,0,0,20,71.3726,0,0,3.584,0,0,0,0
10760,6778.760,13.539,14.453,31,3.90625,-7.03125,2942.5,35.4182,29.5,42.8,26.4,2.14,11.7647,16.8627,77.6238,14.3647,6.96,-6.20657,1,8,0,0,21,71.3726,0,0,3.584,0,0,0,0
10761,6778.800,13.4559,14.3977,31,3.90625,-7.03125,2941,35.4182,29.5,42.8,26.54,2.14,11.7647,16.8627,77.6213,14.3647,6.96,-6.20168,1,8,0,0,21,71.3726,0,0,3.584,0,0,0,0
10762,6778.840,13.5816,14.3977,31,3.90625,-7.03125,2941.5,35.4182,29.5,42.8,26.98,2.14,12.1569,16.8627,82.4043,14.3647,6.96,-6.20168,1,8,0,0,21,71.3726,0,0,3.584,0,0,0,0
10763,6778.880,13.6667,14.2748,31,3.90625,-7.03125,2951,35.4182,29,42.8,28.16,2.16,12.1569,17.6471,87.1597,14.3647,7.105,-6.01195,1,8,0,0,21,71.3726,0,0,3.584,0,0,0,0
10764,6778.920,14.214,14.2276,31,4.6875,-7.03125,2956,35.4182,28.5,42.8,30.11,2.22,12.549,18.0392,91.9165,14.3647,7.25,-5.55817,1,8,0,0,20,71.3726,0,0,3.584,0,0,0,0
10765,6778.960,14.2972,14.2276,31,5.46875,-7.03125,2953.5,35.4182,28,42.8,30.43,2.2,12.549,18.0392,91.9199,14.3647,7.395,-5.55817,1,8,0,0,21,71.3726,0,0,3.84,0,0,0,0
10766,6779.000,13.9606,14.154,31,6.25,-7.03125,2956.25,35.4182,27.5,42.8,30.21,2.2,12.549,18.0392,91.914,14.3647,7.395,-5.56607,1,8,0,0,20,71.3726,0,0,3.84,0,0,0,0
10767,6779.040,14.1714,14.1275,31,7.03125,-7.03125,2958,35.4182,27.5,42.8,30.09,2.2,12.549,18.0392,91.9123,14.3647,7.54,-5.5582,1,8,0,0,20,71.3726,0,0,3.84,0,0,0,0
10768,6779.080,13.9606,14.1275,31,7.03125,-7.03125,2976.5,35.4182,27.5,42.8,29.87,2.2,12.549,18.0392,91.9013,14.3647,7.54,-5.5582,1,8,0,0,20,71.3726,0,0,3.84,0,0,0,0
10769,6779.120,13.7924,14.1275,31,7.03125,-7.03125,2979.5,35.4182,27.5,42.8,29.43,2.2,12.1569,18.0392,87.1125,14.3647,7.54,-5.58009,1,8,0,0,20,71.3726,0,0,4.096,0,0,0,0
10770,6779.160,13.7498,14.1275,31,6.25,-7.03125,2977,36.0395,27.5,42.8,30.53,2.22,12.549,18.0392,91.8984,14.3647,7.54,-5.58009,1,8,0,0,21,71.3726,0,0,4.096,0,0,0,0
10771,6779.200,13.8349,14.1341,31,6.25,-7.03125,2976.25,36.0395,27,42.8,30.53,2.2,12.1569,18.0392,87.1178,14.3647,7.54,-5.57802,1,8,0,0,21,71.3726,0,0,4.096,0,0,0,0
10772,6779.240,13.7073,14.1474,31,6.25,-7.03125,2987,36.0395,27,42.8,29.98,2.2,12.1569,17.6471,87.092,14.3647,7.54,-5.75429,1,8,0,0,21,71.3726,0,0,4.096,0,0,0,0
10773,6779.280,13.4984,14.1474,31,5.46875,-7.03125,2992,36.0395,27,42.8,29.53,2.18,12.1569,17.6471,87.0796,14.3647,7.54,-5.75429,1,8,0,0,20,71.3726,0,0,3.84,0,0,0,0
10774,6779.320,13.7498,14.1807,31,5.46875,-7.03125,2986.75,36.0395,27.5,42.8,29.1,2.2,12.1569,17.6471,87.0909,14.3647,7.395,-5.71314,1,8,0,0,20,71.3726,0,0,3.84,0,0,0,0
10775,6779.360,13.6241,14.2008,31,4.6875,-7.03125,2991.75,36.0395,27.5,42.8,29.54,2.18,12.1569,17.2549,82.2932,14.3647,7.395,-5.89334,1,8,0,0,21,71.3726,0,0,3.84,0,0,0,0
10776,6779.400,13.4559,14.2008,31,3.90625,-7.03125,3000.5,36.0395,27.5,42.8,28.5,2.16,11.7647,17.2549,77.4818,14.3647,7.395,-5.89334,1,8,0,0,21,71.3726,0,0,3.84,0,0,0,0
10777,6779.440,13.6241,14.2748,31,3.90625,-7.03125,2991.5,36.0395,28,42.8,26.53,2.1,10.9804,15.6863,63.1502,14.3647,7.25,-6.46052,1,8,0,0,21,71.3726,0,0,3.84,0,0,0,0
10778,6779.480,13.6667,14.2748,31,3.125,-7.03125,2988,36.0395,29,42.8,23.22,2.06,10.5882,15.2941,53.5944,14.3647,6.815,-6.46052,1,8,0,0,21,71.3726,0,0,3.584,0,0,0,0
10779,6779.520,13.539,14.5649,31,2.34375,-7.03125,2995.75,36.0395,30,42.8,22.25,2.02,10.1961,14.1176,48.7733,14.3647,6.525,-7.08136,1,8,0,0,21,71.3726,0,0,3.328,0,0,0,0
10780,6779.560,13.4984,14.7576,31,1.5625,-7.03125,2997,36.0395,31,42.8,20.32,1.96,10.1961,14.1176,43.9799,14.3647,6.235,-7.45503,1,8,0,0,21,71.3726,0,0,3.072,0,0,0,0
10781,6779.600,13.4133,14.7576,31,.78125,-7.03125,2996.75,36.0395,31,42.8,20.06,1.94,9.80392,13.7255,42.6089,14.3647,6.09,-7.45503,1,8,0,0,21,71.3726,0,0,3.072,0,0,0,0
10782,6779.640,13.0768,14.7939,31,.78125,-7.03125,2991.5,36.0395,31,42.8,19.72,1.94,9.80392,13.7255,42.6338,14.3647,5.945,-7.46815,1,8,0,0,21,71.3726,0,0,2.816,0,0,0,0
10783,6779.680,12.9492,14.7144,31,.78125,-7.03125,2988.5,36.0395,31,42.8,19.28,1.92,9.80392,13.3333,42.6485,14.3647,5.8,-7.4879,1,8,0,0,20,71.3726,0,0,2.816,0,0,0,0
10784,6779.720,13.16,14.7144,31,.78125,-7.03125,2996.75,36.0395,31,42.8,18.82,1.92,10.5882,13.7255,53.5508,14.3647,5.655,-7.4879,1,8,0,0,19,71.3726,0,0,2.816,0,0,0,0
10785,6779.760,12.9085,14.6428,31,.78125,-7.03125,3003.5,36.0395,31,42.8,19.23,1.94,11.3725,14.902,67.8857,14.3647,5.51,-6.63854,1,8,0,0,19,71.3726,0,0,2.816,0,0,0,0
10786,6779.800,13.2025,14.6428,31,1.5625,-7.03125,3005.75,36.0395,31,42.8,22.72,2.06,11.7647,16.0784,77.4559,14.3647,5.8,-6.63854,1,8,0,0,18,71.3726,0,0,2.816,0,0,0,0
10787,6779.840,13.539,14.2748,31,2.34375,-7.03125,3004.5,36.0395,31,42.8,24.6,2.1,11.3725,16.8627,67.8802,14.3647,6.09,-6.09514,1,8,0,0,17,71.3726,0,0,3.072,0,0,0,0
10788,6779.880,13.4559,14.1208,31,3.90625,-7.03125,3008.5,36.0395,31,42.8,25.4,2.1,10.5882,16.0784,53.4944,14.3647,6.38,-7.04331,1,8,0,0,17,71.3726,0,0,3.072,0,0,0,0
10789,6779.920,13.6667,14.1208,31,5.46875,-7.03125,3007.25,36.0395,31,42.8,23.5,2.06,10.5882,14.902,53.4996,14.3647,6.235,-7.04331,1,8,0,0,17,71.3726,0,0,3.072,0,0,0,0
10790,6779.960,14.5931,14.154,31,7.03125,-7.03125,3010.25,36.0395,31,42.8,22.35,2.02,10.5882,14.902,53.4854,14.3647,6.09,-7.04333,1,8,0,0,17,71.3726,0,0,3.328,0,0,0,0
10791,6780.000,14.887,14.2343,31,8.59375,-7.03125,3003.75,36.0395,31,42.8,21.9,2,10.1961,14.1176,44.4963,14.3647,6.09,-7.37631,1,8,0,0,17,71.3726,0,0,3.328,0,0,0,0
10792,6780.040,14.7188,14.2343,31,9.375,-7.03125,2992.5,36.0395,31,42.8,20.43,1.96,9.41177,13.7255,41.9926,14.3647,5.8,-7.37631,1,8,0,0,18,71.3726,0,0,3.072,0,0,0,0
10793,6780.080,14.4673,14.3702,31,7.8125,-7.03125,2994.5,36.0395,31,42.8,19.75,1.94,9.41177,13.3333,40.6069,14.3647,5.655,-7.55996,1,8,0,0,18,71.3726,0,0,3.072,0,0,0,0
10794,6780.120,13.3708,14.3702,31,6.25,-7.03125,3005.5,36.0395,31,42.8,19.08,1.9,9.80392,13.3333,42.5633,14.3647,5.655,-7.55996,1,8,0,0,18,71.3726,0,0,2.816,0,0,0,0
10795,6780.160,12.866,14.4808,31,5.46875,-7.03125,3005.25,36.0395,31,42.8,18.99,1.92,10.1961,13.3333,43.9232,14.3647,5.51,-7.43846,1,8,0,0,18,71.3726,0,0,2.816,0,0,0,0
10796,6780.200,13.0343,14.4669,31,3.125,-7.03125,3001.25,36.0395,31,42.8,18.55,1.92,9.80392,13.3333,42.5834,14.3647,5.365,-7.48974,1,8,0,0,18,71.3726,0,0,2.816,0,0,0,0
10797,6780.240,12.9085,14.4669,31,3.125,-7.03125,3002,36.0395,31,42.8,19.09,1.92,9.80392,13.7255,42.5795,14.3647,5.365,-7.48974,1,8,0,0,17,71.3726,0,0,2.816,0,0,0,0
10798,6780.280,12.9085,14.4184,31,3.125,-7.03125,3007.5,36.0395,31,42.8,19.05,1.92,8.62745,13.7255,40.0629,14.3647,5.365,-7.53135,1,8,0,0,17,71.3726,0,0,2.816,0,0,0,0
10799,6780.320,13.0768,14.3702,31,3.125,-7.03125,3010.5,36.0395,31,42.8,19.13,1.92,7.45098,13.7255,37.5348,14.3647,5.365,-7.63769,1,8,0,0,17,71.3726,0,0,2.816,0,0,0,0
10800,6780.360,13.4559,14.3702,31,3.90625,-7.03125,3000.75,36.0395,31,42.8,18.83,1.9,3.52941,13.3333,35.0161,14.3647,5.365,-7.63769,1,8,0,0,16,71.3726,0,0,2.816,0,0,0,0
10801,6780.400,13.6241,14.2748,31,4.6875,-6.25,2998.25,36.0395,31,42.8,18.42,1.9,0,12.9412,32.5153,14.3647,5.365,-7.82969,1,8,0,0,16,71.3726,0,0,2.816,0,0,0,0
10802,6780.440,13.9606,14.2748,31,5.46875,-6.25,3004.75,36.0395,30.5,42.8,17.47,1.88,0,12.549,30.008,14.3647,5.22,-7.82969,1,8,0,0,16,71.3726,0,0,2.56,0,0,0,0
10803,6780.480,14.1289,14.4046,31,6.25,-6.25,3000.25,36.0395,29.5,42.8,16.78,1.84,0,12.1569,27.4995,14.3647,5.075,-8.00867,1,8,0,0,14,0,0,0,2.56,0,0,0,0
10804,6780.520,14.0457,14.4669,31,6.25,-6.25,2988.75,36.0395,29,42.8,16.1,1.82,0,11.7647,24.9992,14.3647,4.93,-8.19581,1,8,0,0,6,0,0,0,2.56,0,0,0,0
10805,6780.560,13.8775,14.4669,31,6.25,-6.25,2992.5,36.0395,28,42.8,15.33,1.8,0,11.3725,22.4992,14.3647,4.93,-8.19581,1,8,0,0,2,0,0,0,2.56,0,0,0,0
10806,6780.600,13.8349,14.4738,31,5.46875,-6.25,2999,36.0395,27,42.8,13.79,1.76,0,10.5882,19.9992,14.3647,4.785,-8.35023,1,8,0,0,1,0,0,0,2.304,0,0,0,0
10807,6780.640,13.7073,14.2748,31,5.46875,-6.25,2994,36.0395,26,42.8,12.82,1.72,0,10.1961,17.4961,14.3647,4.64,-8.48053,1,8,0,0,1,0,0,0,0,0,0,0,0
10808,6780.680,13.4559,14.2748,31,5.46875,-6.25,2962,36.0395,25.5,42.8,12.47,1.7,0,9.80392,14.9961,14.3647,4.495,-8.48053,1,8,0,0,1,0,0,0,0,0,0,0,0
10809,6780.720,13.539,14.2748,31,4.6875,-6.25,2946,36.0395,24.5,42.8,11.58,1.66,0,9.41177,12.4961,14.3647,4.35,-8.7416,1,8,0,0,1,0,0,0,0,0,0,0,0
10810,6780.760,13.8775,14.2748,31,5.46875,-6.25,2928,36.0395,23.5,42.8,10.96,1.66,0,9.41177,9.99609,14.3647,4.205,-8.7416,1,8,0,0,1,0,0,0,0,0,0,0,0
10811,6780.800,14.4673,14.2748,31,7.03125,-5.46875,2959,36.0395,23,42.8,10.59,1.64,0,9.01961,7.49609,14.3647,4.06,-8.9635,1,8,0,0,1,0,0,0,0,0,0,0,0
10812,6780.840,14.887,14.2748,31,8.59375,-5.46875,3021,36.0395,22,42.8,10.26,1.62,0,9.01961,4.99609,14.3647,3.915,-8.97747,1,8,0,0,1,0,0,0,0,0,0,0,0
10813,6780.880,15.4769,14.2748,31,10.1563,-5.46875,3011,36.0395,21,42.8,10.31,1.62,0,9.01961,2.42159,14.3647,3.915,-8.97747,1,8,0,0,2,0,0,0,0,0,0,0,0
10814,6780.920,16.0668,14.2748,31,10.9375,-5.46875,2969.5,36.0395,20.5,42.8,10.19,1.62,0,9.01961,0,14.3647,3.77,-9.1351,1,8,0,0,2,0,0,0,0,0,0,0,0
10815,6780.960,16.4884,14.2748,31,11.7188,-5.46875,2921.75,36.0395,20,42.8,10.13,1.6,0,8.62745,0,14.3647,3.77,-9.35879,1,8,0,0,2,0,0,0,0,0,0,0,0
10816,6781.000,16.91,14.2748,31,12.5,-5.46875,2903.75,36.0395,20,42.8,9.24,1.6,0,8.62745,0,14.3647,3.77,-9.35879,1,8,0,0,2,0,0,0,0,0,0,0,0
10817,6781.040,17.0782,14.2748,31,12.5,-5.46875,2955.75,36.0395,20,42.8,9.28,1.6,0,8.62745,0,14.3647,3.625,-9.28236,1,8,0,0,2,0,0,0,0,0,0,0,0
10818,6781.080,16.9525,14.2748,31,0,-5.46875,2978.25,35.4182,20,42.8,8.97,1.58,.392157,8.23529,3.34773,14.3647,3.48,-9.28236,1,8,0,0,2,0,0,0,0,0,0,0,0
10819,6781.120,17.2465,12.4558,31,0,-5.46875,2947.5,35.4182,21,42.8,8.67,1.58,1.17647,8.62745,8.49528,14.3647,3.48,-9.04938,1,8,0,0,2,71.3726,0,0,1.792,0,0,0,0
10820,6781.160,17.3316,12.4558,31,0,-5.46875,2903.25,35.4182,21.5,42.8,9.03,1.6,2.35294,8.62745,13.5953,14.3647,3.48,-8.83729,1,8,0,0,2,71.3726,0,0,1.792,0,0,0,0
10821,6781.200,17.2465,12.4558,31,0,-5.46875,2897.25,35.4182,22.5,42.8,9.4,1.6,3.52941,9.41177,18.6924,14.3647,3.48,-8.83729,1,8,0,0,2,71.3726,0,0,1.792,0,0,0,0
10822,6781.240,16.9951,12.4558,31,0,-5.46875,2937,35.4182,23.5,42.8,9.79,1.64,6.27451,9.80392,29.7597,14.3647,3.48,-8.45107,1,8,0,0,2,71.3726,0,0,1.792,0,0,0,0
10823,6781.280,16.0262,12.5492,31,0,-5.46875,2950.5,35.4182,24.5,42.8,12.17,1.76,9.80392,12.1569,42.7935,14.3647,3.77,-7.5747,1,8,0,0,2,71.3726,0,0,1.792,0,0,0,0
10824,6781.320,15.0147,12.5492,31,0,-5.46875,2924.25,35.4182,25,42.8,16.12,1.88,10.9804,14.1176,58.7391,14.3647,4.205,-7.5747,1,8,0,0,2,71.3726,0,0,2.048,0,0,0,0
10825,6781.360,14.0457,13.8992,31,0,-5.46875,2894.75,35.4182,26,42.8,20.44,2,10.9804,15.2941,58.8386,14.3647,4.785,-7.03351,1,8,0,0,2,71.3726,0,0,2.304,0,0,0,0
10826,6781.400,13.4984,13.8992,31,0,-4.6875,2893,35.4182,27,42.8,21.85,2.04,10.9804,15.2941,58.9245,14.3647,5.22,-7.03351,1,8,0,0,2,71.3726,0,0,2.304,0,0,0,0
10827,6781.440,14.0457,13.9184,31,0,-4.6875,2952,35.4182,27.5,42.8,21.85,2.04,11.3725,15.2941,68.2468,14.3647,5.365,-7.07052,1,8,0,0,3,71.3726,0,0,2.56,0,0,0,0
10828,6781.480,15.2255,12.278,30,0,-4.6875,2961.5,35.4182,8,42.8,21.93,2.06,11.3725,15.6863,68.2124,14.3647,5.655,-6.53582,1,8,0,0,5,71.3726,0,0,3.072,0,0,0,0
10829,6781.520,16.5735,12.278,30,0,-4.6875,2951.5,35.4182,29,42.8,22.9,2.08,11.3725,16.0784,68.2468,14.3647,5.8,-6.53582,1,8,0,0,6,71.3726,0,0,3.072,0,0,0,0
10830,6781.560,16.3201,12.238,30,0,-4.6875,3005.5,34.7968,20,42.8,22.99,2.08,11.7647,16.0784,72.8473,14.3647,5.945,-6.47791,1,8,0,0,8,71.3726,0,0,3.328,0,0,0,0
10831,6781.600,15.9411,12.238,30,0,-4.6875,2936.75,34.7968,31,42.8,23.57,2.08,11.7647,16.0784,73.0642,14.3647,6.09,-6.39672,1,8,0,0,10,71.3726,0,0,3.328,0,0,0,0
10832,6781.640,15.0978,12.238,30,0,-4.6875,2864.25,35.4182,31,42.8,23.74,2.08,10.9804,16.0784,63.7995,14.3647,6.235,-6.39672,1,8,0,0,12,71.3726,0,0,3.328,0,0,0,0
10833,6781.680,13.7924,12.2331,30,0,-4.6875,2911,35.4182,31,42.8,22.57,2.04,11.7647,15.6863,73.2543,14.3647,6.235,-6.72751,1,8,0,0,13,71.3726,0,0,3.072,0,0,0,0
10834,6781.720,13.2451,12.2331,30,0,-4.6875,2970.25,34.7968,31,42.8,23.15,2.08,12.9412,16.8627,96.8492,14.3647,6.235,-6.72751,1,8,0,0,15,71.3726,0,0,3.072,0,0,0,0
